count,label,timestamp,lon,lat,URI,observableURI
1134,loaded truck,1233969120000,-122.576388,37.940555,http://www.c2s2.jhuapl.edu/sdg#loaded_truck_02062009_2012_-122-576388_37-940555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1135,stack of lumber,1233842040000,-122.812222,37.040555,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02052009_0854_-122-812222_37-040555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1136,abandoned car,1233671280000,-122.775277,37.100277,http://www.c2s2.jhuapl.edu/sdg#abandoned_car_02032009_0928_-122-775277_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1137,cash transaction,1234044120000,-122.701388,37.038611,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02072009_1702_-122-701388_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1138,full fertilizer bags,1233997920000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#full_fertilizer_bags_02072009_0412_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablef4b352a4-d6d7-4381-b88f-8b71b0ca6114
1139,pile of rubble,1234007820000,-122.774722,37.978611,http://www.c2s2.jhuapl.edu/sdg#pile_of_rubble_02072009_0657_-122-774722_37-978611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1140,small white car,1233903600000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02062009_0200_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1141,stack of lumber,1233867240000,-122.812222,37.040555,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02052009_1554_-122-812222_37-040555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1142,plastic jugs,1233937920000,-122.703055,37.1025,http://www.c2s2.jhuapl.edu/sdg#plastic_jugs_02062009_1132_-122-703055_37-1025,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable654f1ee5-f04a-4ec1-b83b-ff7b35291479
1143,soil,1234002900000,-122.813055,37.901666,http://www.c2s2.jhuapl.edu/sdg#soil_02072009_0535_-122-813055_37-901666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
1144,covered materials,1234004760000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#covered_materials_02072009_0606_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1145,cash transaction,1233905700000,-122.812777,37.038333,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02062009_0235_-122-812777_37-038333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1146,stack of lumber,1233723300000,-122.812222,37.040555,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02032009_2355_-122-812222_37-040555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1147,Cash Transaction,1233651360000,-84.581666,33.469444,http://www.c2s2.jhuapl.edu/sdg#Cash_Transaction_02032009_0356_-84-581666_33-469444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1148,stack of barrels,1233986040000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#stack_of_barrels_02072009_0054_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1149,black trash bags,1233653820000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#black_trash_bags_02032009_0437_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1150,Jeffrey Freeman,1233770400000,-122.812222,37.071388,http://www.c2s2.jhuapl.edu/sdg#Jeffrey_Freeman_02042009_1300_-122-812222_37-071388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1151,blue car,1233994440000,-122.702222,37.038611,http://www.c2s2.jhuapl.edu/sdg#blue_car_02072009_0314_-122-702222_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1152,stack of lumber,1233892500000,-122.812222,37.040555,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02052009_2255_-122-812222_37-040555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1153,tanker trucks,1233778500000,-122.776111,37.100555,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02042009_1515_-122-776111_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1154,full fertilizer bags,1233932340000,-122.849166,37.069722,http://www.c2s2.jhuapl.edu/sdg#full_fertilizer_bags_02062009_0959_-122-849166_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablef4b352a4-d6d7-4381-b88f-8b71b0ca6114
1155,waste water,1233691680000,-122.813055,37.901666,http://www.c2s2.jhuapl.edu/sdg#waste_water_02032009_1508_-122-813055_37-901666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
1156,car,1233760440000,-122.769166,37.038611,http://www.c2s2.jhuapl.edu/sdg#car_02042009_1014_-122-769166_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable66ae3f5d-2bf9-4ab4-a96f-c39d23bf0105
1157,Wrrlchir Zena'ona,1233709260000,-122.848333,37.945833,http://www.c2s2.jhuapl.edu/sdg#Wrrlchir_Zena'ona_02032009_2001_-122-848333_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1158,urea signature,1233670080000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#urea_signature_02032009_0908_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1159,wheel barrels,1234053120000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#wheel_barrels_02072009_1932_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1160,loaded truck,1234064220000,-122.703055,37.904166,http://www.c2s2.jhuapl.edu/sdg#loaded_truck_02072009_2237_-122-703055_37-904166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1161,cash transaction,1233701040000,-122.774166,37.038888,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_1744_-122-774166_37-038888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1162,cash transaction,1233709320000,-122.812777,37.945833,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02032009_2002_-122-812777_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1163,full fertilizer bags,1234066320000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#full_fertilizer_bags_02072009_2312_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablef4b352a4-d6d7-4381-b88f-8b71b0ca6114
1164,shovels,1233755640000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#shovels_02042009_0854_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablee9d08184-8d6a-4f73-93d0-6fa84432029d
1165,soil,1234013700000,-122.813055,37.901666,http://www.c2s2.jhuapl.edu/sdg#soil_02072009_0835_-122-813055_37-901666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
1166,covered materials,1234055160000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#covered_materials_02072009_2006_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1167,small white car,1233925200000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02062009_0800_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1168,grinding equipment,1233760620000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#grinding_equipment_02042009_1017_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable394afe42-4241-4393-a480-f72784d19527
1169,CC Purchase from Service- 2 - San Francisco,1233822900000,-122.848055,37.100555,http://www.c2s2.jhuapl.edu/sdg#CC_Purchase_from_Service-_2_-_San_Francisco_02052009_0335_-122-848055_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1170,broken down vehicle,1233747300000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02042009_0635_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1171,methane signature,1234064880000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#methane_signature_02072009_2248_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1172,tanker truck,1233755160000,-122.647777,37.900277,http://www.c2s2.jhuapl.edu/sdg#tanker_truck_02042009_0846_-122-647777_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1173,cash transaction,1233843480000,-122.703055,37.9475,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02052009_0918_-122-703055_37-9475,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1174,stack of lumber,1233746220000,-122.811388,37.945833,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02042009_0617_-122-811388_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1175,security perimeter,1233666360000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#security_perimeter_02032009_0806_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1176,UN chemical signature,1233993120000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#UN_chemical_signature_02072009_0252_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable741c8720-26c7-4610-a869-97cd04435503
1177,stack of barrels,1234003980000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#stack_of_barrels_02072009_0553_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1178,covered materials,1234066020000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#covered_materials_02072009_2307_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1179,green tarp,1233769380000,-122.738055,37.069444,http://www.c2s2.jhuapl.edu/sdg#green_tarp_02042009_1243_-122-738055_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1180,stack of barrels,1233812280000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#stack_of_barrels_02052009_0038_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1181,stacks of lumber,1233688860000,-122.812222,37.040555,http://www.c2s2.jhuapl.edu/sdg#stacks_of_lumber_02032009_1421_-122-812222_37-040555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1182,empty 55 gal barrels,1233759780000,-122.648888,37.008333,http://www.c2s2.jhuapl.edu/sdg#empty_55_gal_barrels_02042009_1003_-122-648888_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1183,tire tracks,1233644940000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02032009_0209_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1184,white sedan,1234026120000,-122.848888,37.947222,http://www.c2s2.jhuapl.edu/sdg#white_sedan_02072009_1202_-122-848888_37-947222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1185,new car in area,1233743160000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02042009_0526_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1186,small white car,1233799320000,-122.576388,37.100555,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02042009_2102_-122-576388_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1187,refrigeration machine,1233659760000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#refrigeration_machine_02032009_0616_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1188,black trash bags,1233989520000,-122.576111,37.038611,http://www.c2s2.jhuapl.edu/sdg#black_trash_bags_02072009_0152_-122-576111_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1189,disturbed soil,1233962400000,-122.776388,37.900277,http://www.c2s2.jhuapl.edu/sdg#disturbed_soil_02062009_1820_-122-776388_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
1190,urea signature,1233688080000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#urea_signature_02032009_1408_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1191,tanker trucks,1234066500000,-122.612777,37.976388,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02072009_2315_-122-612777_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1192,methane signature,1233858960000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#methane_signature_02052009_1336_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1193,disturbed soil,1233980340000,-122.776388,37.900277,http://www.c2s2.jhuapl.edu/sdg#disturbed_soil_02062009_2319_-122-776388_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
1194,security perimeter,1233944460000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#security_perimeter_02062009_1321_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1195,soil,1234031700000,-122.813055,37.901666,http://www.c2s2.jhuapl.edu/sdg#soil_02072009_1335_-122-813055_37-901666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
1196,broken down vehicle,1233750900000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02042009_0735_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1197,empty 55 gal barrels,1233792120000,-122.648888,37.008333,http://www.c2s2.jhuapl.edu/sdg#empty_55_gal_barrels_02042009_1902_-122-648888_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1198,full fertilizer bags,1233902040000,-122.612222,37.900833,http://www.c2s2.jhuapl.edu/sdg#full_fertilizer_bags_02062009_0134_-122-612222_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablef4b352a4-d6d7-4381-b88f-8b71b0ca6114
1199,blue car,1233698280000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#blue_car_02032009_1658_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1200,tire tracks,1233655740000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02032009_0509_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1201,change in traffic,1233639840000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#change_in_traffic_02032009_0044_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede43c403-b128-49e9-951e-33b1ec0030b5
1202,tire tracks,1233684540000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02032009_1309_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1203,small white car,1233802860000,-122.576388,37.100555,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02042009_2201_-122-576388_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1204,broken down vehicle,1233754500000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#broken_down_vehicle_02042009_0835_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1205,rubble,1233904320000,-122.849444,37.945277,http://www.c2s2.jhuapl.edu/sdg#rubble_02062009_0212_-122-849444_37-945277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6d7b78a6-abee-43fb-befa-563cee5a4d71
1206,large mixing equipment,1233690180000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#large_mixing_equipment_02032009_1443_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1207,waste water,1233673500000,-122.648888,37.008333,http://www.c2s2.jhuapl.edu/sdg#waste_water_02032009_1005_-122-648888_37-008333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
1208,stack of lumber,1233792960000,-122.811388,37.945833,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02042009_1916_-122-811388_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1209,black trash bags,1233996660000,-122.576111,37.038611,http://www.c2s2.jhuapl.edu/sdg#black_trash_bags_02072009_0351_-122-576111_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1210,methane chemical signature,1234047000000,-122.575,37.038611,http://www.c2s2.jhuapl.edu/sdg#methane_chemical_signature_02072009_1750_-122-575_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable0c2278cc-891c-441c-b7eb-8d8272d7e9b8
1211,slurry,1233944880000,-122.738055,37.069444,http://www.c2s2.jhuapl.edu/sdg#slurry_02062009_1328_-122-738055_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6846b748-6a16-4e4d-822b-6f16e9f467dc
1212,refrigeration machine,1233727740000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#refrigeration_machine_02042009_0109_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1213,abandoned building,1233953040000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#abandoned_building_02062009_1544_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede2cdf88-a7d8-47eb-b148-e9b9b2907490
1214,bags of fertilizer,1234054440000,-122.576111,37.038611,http://www.c2s2.jhuapl.edu/sdg#bags_of_fertilizer_02072009_1954_-122-576111_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1215,stack of lumber,1233847200000,-122.576111,37.945833,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02052009_1020_-122-576111_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1216,bags of rubble,1233662160000,-122.775555,37.915,http://www.c2s2.jhuapl.edu/sdg#bags_of_rubble_02032009_0656_-122-775555_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1217,stacks of lumber,1233944820000,-122.612777,37.900277,http://www.c2s2.jhuapl.edu/sdg#stacks_of_lumber_02062009_1327_-122-612777_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1218,petro-chemical signature,1233916920000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#petro-chemical_signature_02062009_0542_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable84b303c1-97dc-4f55-a293-bfc5c5c9e99b
1219,tire tracks,1233716940000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02032009_2209_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1220,tanker trucks,1233946680000,-122.649722,37.070555,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02062009_1358_-122-649722_37-070555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1221,cash transaction,1234033860000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02072009_1411_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
1222,fertilizer,1234022640000,-122.811666,37.978888,http://www.c2s2.jhuapl.edu/sdg#fertilizer_02072009_1104_-122-811666_37-978888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
1223,plastic jugs,1233743220000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#plastic_jugs_02042009_0527_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable654f1ee5-f04a-4ec1-b83b-ff7b35291479
1224,stacks of barrels,1233979320000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#stacks_of_barrels_02062009_2302_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
1225,security perimeter,1233705900000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#security_perimeter_02032009_1905_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
